ID,GR,DEEP_RES,DENS,SP
4206,121.2836,1169.3173,2.6309,85.625
4207,120.1703,940.7495,2.619,85.625
4208,124.0805,416.4349,2.6125,85.625
4209,128.477,203.8979,2.6147,85.7813
4210,142.4354,156.322,2.6355,86.5625
4211,137.6965,234.4077,2.658,87.5
4212,146.7735,983.8417,2.6214,88.3594
4213,147.0867,1734.0236,2.6312,89.0625
4214,141.3787,1950,2.6332,88.3594
4215,154.1668,1739.5293,2.6069,88.2813
4216,146.1452,1070.4097,2.5856,88.125
4217,157.792,548.9387,2.5813,87.1875
4218,152.1401,329.6071,2.5938,87.5
4219,141.6356,284.6437,2.6088,87.5
4220,149.399,373.8371,2.5827,86.875
4221,159.6758,308.0959,2.5943,86.0938
4222,149.1139,205.398,2.5757,85.625
4223,153.4531,212.4382,2.5853,83.6806
4224,172.9778,379.7856,2.5781,81.1719
4225,169.0386,750.2488,2.5238,80.1563
4226,166.7263,1525.2063,2.4918,80.1563
4227,173.7478,1950,2.474,80.0781
4228,171.463,227.4735,2.537,81.875
4229,176.9148,144.5636,2.5505,81.9444
4230,172.435,147.0812,2.5647,82.4306
4231,176.0322,249.7699,2.5665,83.125
4232,178.7433,471.9998,2.5608,83.125
4233,163.9286,1559.9314,2.5512,83.0469
4234,166.2122,1010.4451,2.5618,83.125
4235,177.9144,550.1856,2.5577,81.875
4236,168.0962,269.6667,2.5776,81.9531
4237,168.0962,269.6667,2.5776,81.9531
4238,172.0642,435.974,2.5912,82.0313
4239,164.8417,442.954,2.5701,81.25
4240,165.9834,367.8266,2.5839,81.7188
4241,230.1228,349.9833,2.6009,82.5
4242,250.9025,531.4801,2.6125,83.125
4243,193.2432,971.6313,2.6049,84.375
4244,188.2192,1151.7686,2.5893,85
4245,190.0461,997.121,2.5908,85
4246,196.5541,598.0629,2.6107,83.8281
4247,180.9991,284.6522,2.5956,83.75
4248,182.3683,235.055,2.6026,84.1406
4249,188.818,347.5431,2.6068,83.75
4250,182.3116,631.5363,2.6143,84.375
4251,184.6519,1082.0128,2.5983,83.4375
4252,182.5687,1559.918,2.5765,81.3281
4253,178.9997,1355.4529,2.6092,78.6719
4254,160.5313,911.4526,2.6282,77.4219
4255,162.9578,959.8861,2.5744,76.4063
4256,169.8092,820.3243,2.4907,77.8125
4257,184.5084,1009.3809,2.5151,78.75
4258,187.4489,1225.5377,2.5879,79.375
4259,185.4513,939.084,2.6088,80
4260,188.3913,530.9839,2.6198,79.8438
4261,184.081,444.019,2.6116,80.5469
4262,170.636,256.4531,2.5921,80.625
4263,182.7402,275.8279,2.6005,80.625
4264,216.0503,480.4835,2.6014,80.625
4265,207.4301,860.3433,2.6231,81.1719
4266,200.637,1198.6162,2.6364,81.875
4267,201.7209,361.7567,2.6383,82.1875
4268,187.5629,368.6971,2.6196,82.5
4269,176.1737,420.8761,2.611,82.5781
4270,176.0026,774.6543,2.608,83.125
4271,175.888,1066.1552,2.615,83.2031
4272,165.8412,1018.4881,2.582,83.125
4273,167.2402,853.9692,2.5665,83.125
4274,151.9117,982.5912,2.5657,82.9688
4275,170.8654,922.733,2.5616,83.125
4276,214.8801,989.8416,2.5682,82.1094
4277,251.4731,892.5004,2.5733,79.1406
4278,241.0254,987.2681,2.5842,78.125
4279,221.959,817.8944,2.5832,78.125
4280,248.3337,632.646,2.5919,78.125
4281,237.8578,848.3482,2.5823,78.125
4282,253.6713,1125.288,2.5675,77.6563
4283,217.1065,1681.4414,2.4826,78.125
4284,209.3134,1873.0646,2.54,78.75
4285,226.3273,1687.481,2.5838,78.75
4286,245.4511,1215.9315,2.5709,78.75
4287,260.4655,727.3716,2.5975,78.9063
4288,292.5205,457.9686,2.6196,78.9844
4289,239.2848,366.3223,2.5729,79.375
4290,171.2931,666.6042,2.5889,79.375
4291,204.7477,1025.5822,2.5876,78.8281
4292,186.222,619.0981,2.5912,80.625
4293,199.0661,397.0312,2.6042,81.0938
4294,198.1539,357.8367,2.614,80.3906
4295,216.7357,497.5287,2.6257,81.25
4296,202.777,866.6603,2.622,81.0938
4297,202.4625,1483.9622,2.6342,80.8036
4298,201.0653,1907.9742,2.6048,80.7813
4299,179.0002,1836.9789,2.5167,80.1563
4300,173.3771,1205.1361,2.52,79.2188
4301,171.1505,583.6771,2.5757,78.125
4302,182.4538,297.1839,2.5728,77.8125
4303,187.0774,250.4989,2.5591,76.875
4304,177.2873,268.6572,2.5023,76.3281
4305,219.3332,320.9121,2.4432,76.875
4306,268.715,567.0892,2.5261,76.875
4307,234.4329,977.5906,2.5671,77.1875
4308,187.9056,1603.0132,2.5777,77.3438
4309,167.6113,1929.361,2.5777,77.1094
4310,152.5113,1867.5675,2.553,76.875
4311,145.8031,1950,2.5556,77.5
4312,185.9085,666.701,2.5713,77.5
4313,181.7687,182.3397,2.5955,77.2656
4314,180.769,906.6696,2.5905,78.125
4315,179.5717,1548.1277,2.5717,78.125
4316,180.571,1475.9882,2.5923,78.2031
4317,185.9082,805.2334,2.5841,78.125
4318,167.8675,434.0889,2.6092,78.125
4319,158.5344,289.9834,2.6046,79.0625
4320,165.2419,223.9593,2.5958,80.2344
4321,155.1092,233.9342,2.5957,80
4322,168.4965,330.5203,2.5796,80.625
4323,169.9224,631.6729,2.5703,81.0156
4324,164.9843,1296.9604,2.5586,81.25
4325,165.7845,1676.9048,2.5627,81.25
4326,182.3396,1138.7162,2.5813,80.8594
4327,182.4245,531.2671,2.5862,80.625
4328,188.6192,285.6131,2.5698,80.625
4329,176.0883,260.4541,2.5931,80.0781
4330,172.0073,298.8134,2.6312,80.625
4331,180.6851,894.291,2.6053,80.625
4332,172.8923,1261.6404,2.5986,80.1563
4333,173.1201,984.7797,2.5755,78.5938
4334,172.3204,545.0934,2.5786,76.9531
4335,173.435,377.1109,2.5628,76.7188
4336,176.6889,483.6431,2.5596,76.875
4337,167.6682,513.4952,2.4736,77.1094
4338,164.5282,891.502,2.4786,77.4219
4339,185.8229,1040.8528,2.5085,77.1094
4340,196.1264,668.5647,2.5376,77.1094
4341,204.8038,558.9096,2.5717,76.875
4342,188.3635,702.4584,2.5995,77.0313
4343,203.3486,636.5392,2.5932,77.1094
4344,222.7591,499.878,2.6389,77.6786
4345,234.7178,631.4547,2.6995,76.7188
4346,205.0894,569.3426,2.6641,78.75
4347,183.6244,203.6718,2.5651,78.75
4348,179.8563,82.9773,2.5823,79.5313
4349,200.0379,47.3724,2.5776,80
4350,211.3975,32.0235,2.5657,79.7656
4351,158.6487,26.4309,2.6318,79.5536
4352,158.6487,26.4309,2.6318,79.5536
4353,95.3944,24.251,2.5599,80
4354,150.4562,41.1879,2.5394,79.7656
4355,202.0643,79.7271,2.5967,79.375
4356,201.5792,191.3441,2.5775,79.375
4357,180.7979,290.1554,2.6081,79.0625
4358,182.1395,348.077,2.6418,78.75
4359,162.873,397.864,2.6272,78.2813
4360,152.9969,411.2,2.6006,78.125
4361,160.0472,350.4731,2.5957,77.6563
4362,152.1968,294.8745,2.6082,77.0313
4363,163.4717,229.1504,2.5884,76.25
4364,177.4019,245.7157,2.5779,76.4063
4365,190.3892,259.3431,2.5616,75
4366,176.0031,272.3766,2.5401,73.2031
4367,170.2941,431.4374,2.5491,71.4844
4368,174.7186,838.3117,2.5633,70.7031
4369,169.7805,1132.8549,2.5191,69.375
4370,191.7888,520.4191,2.561,69.1406
4371,188.8196,254.5139,2.5645,69.375
4372,187.7344,192.7941,2.5475,70
4373,179.5432,185.1342,2.553,71.25
4374,171.4079,547.6819,2.5495,71.875
4375,171.1802,1242.6395,2.535,71.5625
4376,164.871,840.3221,2.616,70.625
4377,177.8876,386.2236,2.6223,69.9219
4378,164.0442,222.0537,2.612,68.6719
4379,159.077,186.5423,2.6151,67.0313
4380,157.706,257.6311,2.6088,65.1786
4381,159.1334,501.9257,2.6017,64.375
4382,165.3284,958.4647,2.5701,65.7031
4383,159.619,894.4796,2.5982,66.9531
4384,171.065,583.5208,2.6012,68.125
4385,171.8642,471.6622,2.5992,68.125
4386,159.3054,632.6719,2.5951,67.1875
4387,156.8213,993.4457,2.5911,65.625
4388,145.8324,1177.6516,2.5893,61.7188
4389,159.2202,1191.9409,2.582,59.1964
4390,161.5592,569.9592,2.5671,54.7656
4391,159.7324,258.4296,2.5663,45.2344
4392,160.7613,364.7443,2.5776,30
4393,168.5536,527.9429,2.548,25.8594
4394,165.5849,753.9266,2.5312,33.5156
4395,155.3089,1295.9097,2.4828,48.75
4396,163.0725,1950,2.4876,51.6406
4397,174.7185,1229.7965,2.5483,59.2188
4398,168.8096,494.3649,2.5608,63.75
4399,168.2965,321.5251,2.5668,63.4375
4400,159.105,524.8101,2.5982,68.75
4401,165.6135,1016.1852,2.6001,68.75
4402,157.1063,1438.875,2.5855,68.75
4403,160.2466,951.2516,2.5946,69.0625
4404,164.3581,686.678,2.5725,69.375
4405,170.0663,630.0457,2.5832,69.375
4406,166.9546,846.654,2.6017,68.75
4407,162.3589,1271.103,2.6055,68.75
4408,163.0444,1515.8774,2.5883,69.375
4409,179.9136,1266.5969,2.5981,69.9219
4410,182.4824,887.4897,2.6093,69.7656
4411,181.855,689.728,2.6035,69.375
4412,178.1723,521.1033,2.6059,69.375
4413,178.3158,642.9302,2.613,69.375
4414,175.0908,1092.2286,2.6189,68.75
4415,171.2365,1617.1487,2.5977,68.3594
4416,179.2859,1463.4218,2.5973,68.4375
4417,181.9973,528.4809,2.5907,68.4375
4418,177.3444,558.1157,2.5871,68.2031
4419,177.3444,558.1157,2.5871,68.2031
4420,154.909,580.2477,2.5817,68.4375
4421,165.9548,1048.7498,2.5968,68.125
4422,225.8129,1333.3734,2.5765,68.125
4423,258.1247,1852.5557,2.588,67.7344
4424,244.9946,1950,2.588,67.5
4425,207.4591,1950,2.5794,67.5
4426,194.9277,1950,2.5739,67.2656
4427,180.6279,1736.4148,2.5925,67.5
4428,170.8083,1372.767,2.5998,67.8906
4429,176.2308,847.0065,2.5969,68.125
4430,188.2209,836.8969,2.5675,68.5938
4431,221.161,794.6279,2.5786,68.75
4432,236.1744,1066.0042,2.5804,68.75
4433,235.0594,1522.0426,2.5884,68.125
4434,257.526,1950,2.5772,68.125
4435,261.1233,1950,2.565,68.125
4436,259.8096,1765.3245,2.5662,67.5
4437,268.4865,1500.8518,2.5933,67.5
4438,253.8709,1179.0007,2.5844,67.5781
4439,248.163,1221.7917,2.5872,68.125
4440,286.1854,1451.2249,2.6031,67.5781
4441,295.3461,1705.2645,2.5829,67.0313
4442,267.4012,1609.8145,2.5621,66.7188
4443,282.6169,1360.7672,2.5658,68.2031
4444,298.3442,956.258,2.5692,68.0469
4445,303.568,1562.8586,2.5816,67.0313
4446,242.1694,1593.8997,2.5791,66.875
4447,190.7034,1719.2811,2.6145,66.25
4448,181.9976,1802.5725,2.6098,67.5781
4449,180.4564,1694.7675,2.6001,68.2813
4450,202.1502,1364.8163,2.5919,67.9688
4451,183.5104,1008.769,2.6091,67.8125
4452,179.8282,548.3896,2.5904,66.0156
4453,155.1384,1950,2.6315,60.3125
4454,156.3081,1590.632,2.5968,54.6094
4455,170.4655,1155.4696,2.5836,44.2969
4456,195.8977,724.2899,2.585,35.4688
4457,180.399,340.5341,2.5788,39.8438
4458,191.618,305.5754,2.6023,49.2188
4459,198.7249,337.5344,2.5958,67.1875
4460,165.812,641.9892,2.5955,70.7031
4461,154.6237,1237.3688,2.6037,70.9375
4462,143.349,1840.1732,2.5768,70.625
4463,143.521,1907.1095,2.5758,70.0781
4464,167.7831,1733.234,2.5666,70
4465,175.29,1588.4106,2.5975,69.375
4466,191.332,1780.9742,2.5641,68.3594
4467,193.8726,1799.4115,2.5842,67.3214
4468,205.6047,1614.3586,2.5864,66.6406
4469,219.4481,1129.0684,2.5685,70.9375
4470,239.998,945.5139,2.5852,71.875
4471,239.7436,629.376,2.5989,72.1094
4472,224.1574,328.7659,2.5876,72.1094
4473,190.6754,336.8531,2.5562,71.6406
4474,183.3683,330.3675,2.5644,71.25
4475,173.9477,414.3917,2.5768,71.25
4476,166.6702,957.3786,2.5645,70.7813
4477,163.3015,1576.5364,2.5472,71.0938
4478,160.2184,1701.6484,2.565,71.25
4479,165.2143,1525.8823,2.5526,71.25
4480,168.3251,1004.4277,2.5417,71.4063
4481,162.6156,1338.1593,2.5797,72.5
4482,161.8451,1672.7257,2.5826,71.875
4483,152.683,1285.6583,2.5826,71.875
4484,166.841,702.3723,2.6005,71.6406
4485,163.016,381.4215,2.6024,71.25
4486,151.7701,438.7526,2.5711,71.25
4487,144.434,830.3107,2.5685,71.25
4488,148.0579,1355.4535,2.5895,70.9375
4489,154.2242,1389.2703,2.5985,71.25
4490,163.1018,461.0061,2.6075,70.8594
4491,162.0171,263.3838,2.5976,70.625
4492,166.8976,347.0699,2.5592,70.625
4493,172.1786,648.4476,2.5767,70.625
4494,185.3663,1305.9666,2.5829,70.625
4495,152.0264,1950,2.5775,70.625
4496,155.8788,1183.4469,2.6167,71.875
4497,192.559,902.4763,2.6032,72.5
4498,215.3952,918.0657,2.5784,72.2656
4499,210.4278,1273.5431,2.587,72.1094
4500,191.7604,1714.7839,2.5886,72.3438
4501,194.9561,1924.4678,2.5951,71.875
4502,184.9661,1867.6903,2.5867,71.5625
4503,182.7406,1696.1512,2.5799,70.7031
4504,176.4324,1248.191,2.583,71.5625
4505,176.8884,1690.1854,2.5757,71.6406
4506,251.5321,1313.0776,2.5881,71.875
4507,269.6579,1533.1555,2.6171,71.875
4508,235.5177,1516.467,2.6021,72.3438
4509,238.4007,1088.2147,2.6049,71.875
4510,254.5295,617.0155,2.6029,71.875
4511,294.4626,408.8403,2.5938,71.5625
4512,290.2078,346.5257,2.6045,71.3281
4513,274.1382,517.1356,2.571,70.8594
4514,310.8472,868.5717,2.5842,70.8594
4515,339.8474,1247.3821,2.6307,70.4688
4516,326.1453,860.132,2.6345,69.7656
4517,319.0678,505.9352,2.6356,70.3906
4518,355.8046,393.568,2.6552,70.5357
4519,317.6972,367.2187,2.6093,70.625
4520,287.5261,437.6799,2.6111,70.9375
4521,263.834,563.3627,2.578,70.3125
4522,263.2331,868.1232,2.57,70
4523,243.1112,860.2725,2.5578,70
4524,243.1112,860.2725,2.5578,70
4525,190.5905,917.5944,2.5493,69.6094
4526,181.8265,1249.3857,2.5542,69.5313
4527,181.7697,1674.1904,2.5992,69.8438
4528,186.423,1939.1848,2.6024,69.5536
4529,176.7747,1586.0042,2.591,69.6875
4530,173.6349,1009.9048,2.6158,68.6719
4531,177.4595,556.3079,2.6093,70.0893
4532,171.664,332.8499,2.595,70.625
4533,167.8974,200.4558,2.5984,70
4534,168.4398,252.3777,2.5668,69.1406
4535,171.4939,515.4635,2.5635,68.5156
4536,171.351,955.5703,2.495,67.4219
4537,174.1191,1525.1841,2.5558,66.5625
4538,168.2396,1780.8364,2.6297,66.25
4539,170.7225,1551.6791,2.5911,65.9375
4540,164.8428,771.2741,2.5736,65.625
4541,159.0773,436.9295,2.5868,65.3906
4542,173.6057,408.4166,2.5615,64.6875
4543,181.8554,511.2209,2.5501,63.0469
4544,173.5206,778.4263,2.5945,60.8594
4545,173.891,1294.4415,2.59,59.8438
4546,173.891,1294.4415,2.59,59.8438
4547,171.5224,1518.3794,2.573,57.5
4548,192.1885,1818.301,2.6012,51.875
4549,217.9926,840.1067,2.5964,42.8906
4550,207.5168,682.8107,2.5634,23.2031
4551,191.5032,658.1042,2.5536,15.0781
4552,220.3611,680.606,2.5618,10.625
4553,247.8487,861.2238,2.5708,6.6406
4554,264.1485,1192.9404,2.5913,4.2188
4555,228.6116,1361.4468,2.5954,4.2969
4556,189.5626,1120.5585,2.6029,11.1719
4557,158.6209,812.1299,2.5902,13.4375
4558,160.8745,965.791,2.5961,12.8125
4559,195.9276,748.2916,2.5777,12.3438
4560,242.0553,806.7741,2.575,11.7969
4561,204.834,1092.7777,2.5919,11.875
4562,186.965,1512.5289,2.5811,11.1719
4563,237.2025,505.0931,2.6062,9.375
4564,233.092,490.0093,2.5848,8.75
4565,236.1749,1213.4432,2.5762,8.125
4566,222.588,1950,2.558,7.5
4567,205.0906,1950,2.5402,6.25
4568,173.3204,1947.5913,2.5692,4.7656
4569,160.1628,955.3308,2.5669,2.6563
4570,218.0214,436.238,2.5911,4.9219
4571,235.4603,439.6318,2.5725,6.6406
4572,261.1505,756.134,2.5786,4.5313
4573,263.4357,1350.5718,2.5703,5.9375
4574,239.8,1842.599,2.5777,6.4063
4575,244.3669,1950,2.6058,6.5625
4576,261.1223,453.6417,2.6073,6.875
4577,232.5505,299.8696,2.625,5.5357
4578,210.1149,450.0081,2.5872,5.7031
4579,168.9247,1160.9849,2.5698,5
4580,194.2722,1268.1084,2.5917,4.6875
4581,216.166,861.1033,2.5739,5.9375
4582,197.6397,489.9727,2.5739,6.0938
4583,206.7466,624.8225,2.5905,6.1719
4584,207.4311,899.6721,2.5812,5.2344
4585,192.3873,1071.7104,2.5617,5.625
4586,213.053,1229.4572,2.5704,5.625
4587,217.792,1310.0021,2.5836,5.625
4588,221.8743,1653.0598,2.5635,5.3906
4589,232.6641,1539.7518,2.4673,5
4590,215.3953,856.7546,2.4715,5.3906
4591,196.1568,421.2892,2.4903,5.4688
4592,176.86,202.3073,2.4757,4.9219
4593,188.7347,154.2236,2.4636,5.3125
4594,193.3304,226.8892,2.4698,5.7031
4595,197.0692,436.6494,2.4682,4.8438
4596,214.1098,832.6248,2.5387,3.2031
4597,217.5082,586.9325,2.5479,-2.8906
4598,217.9356,485.7087,2.5853,-2.0313
4599,187.7355,681.5173,2.5897,0.5469
4600,183.6259,1095.8964,2.5707,-2.1094
4601,196.6412,1644.0699,2.5733,-5.8929
4602,186.6219,1950,2.5645,2.2656
4603,177.0884,1926.8651,2.5514,1.1719
4604,175.5185,1547.4844,2.5667,-2.5
4605,170.4944,849.6086,2.6003,-0.625
4606,175.7188,458.9323,2.6022,2.7344
4607,180.4276,279.6274,2.5919,2.0313
4608,177.2038,411.3615,2.5758,5
4609,174.5764,669.2322,2.5648,5.625
4610,174.0343,1292.3083,2.5986,5.3906
4611,182.312,1616.1825,2.6152,5.8594
4612,182.312,1616.1825,2.6152,5.8594
4613,180.0577,1288.887,2.6105,5.3125
4614,179.0017,908.5881,2.6076,5.0781
4615,174.3199,963.486,2.5978,4.7656
4616,171.4941,1476.8655,2.6056,3.75
4617,172.0357,498.5787,2.5928,6.0938
4618,181.1992,213.6017,2.5799,6.25
4619,177.2604,346.5968,2.55,6.875
4620,169.3816,267.776,2.5421,7.1094
4621,166.6987,339.4313,2.5365,6.875
4622,166.2138,403.0155,2.5673,6.5625
4623,163.9297,375.1977,2.6091,6.0714
4624,172.5787,298.3829,2.5801,4.6875
4625,173.6342,258.0497,2.5659,1.25
4626,170.9513,313.347,2.6064,-5
4627,170.0386,428.2185,2.5913,-17.1094
4628,174.2919,358.9147,2.5768,-10.8036
4629,179.9428,352.7602,2.6042,6.9531
4630,172.3503,193.8709,2.6041,8.75
4631,185.5672,134.3024,2.5845,8.125
4632,191.2183,168.9187,2.4605,9.375
4633,175.2903,228.4495,2.2867,10
4634,173.5779,448.9016,2.4844,10.625
4635,176.3186,924.0383,2.576,10
4636,166.6135,657.3995,2.4703,10.3125
4637,180.8844,568.7067,2.5304,10.3571
4638,178.7731,584.5892,2.5666,9.375
4639,175.1764,653.412,2.5516,10.3906
4640,181.3996,836.3427,2.5807,10.7031
4641,189.4498,1127.8849,2.6075,10.625
4642,185.6805,1518.526,2.6123,10.625
4643,194.2441,1650.8804,2.6215,10.5469
4644,185.966,1369.0736,2.6178,11.6406
4645,181.37,814.7878,2.6058,10.7813
4646,198.4112,689.704,2.5917,10.0781
4647,190.3622,816.9571,2.5899,9.375
4648,182.2265,1055.7872,2.5677,12.1875
4649,153.9969,557.2416,2.5791,11.4063
4650,151.713,272.6685,2.562,10.1563
4651,165.8423,202.215,2.5794,8.75
4652,171.9225,384.5355,2.5976,9.5313
4653,163.6166,927.9987,2.513,8.5156
4654,156.1943,361.4648,2.3173,8.75
4655,179.0872,552.2297,2.5506,8.75
4656,184.3393,921.1172,2.5739,9.5313
4657,201.4079,1061.3123,2.5504,9.6094
4658,203.7771,782.3096,2.5874,9.1406
4659,200.1239,773.4814,2.6282,9.5313
4660,200.467,666.2296,2.5822,10.2344
4661,221.731,527.1963,2.6243,9.375
4662,223.9304,923.623,2.5725,9.0625
4663,225.4146,1189.6802,2.5832,8.0357
4664,203.3781,1059.0707,2.5941,8.2031
4665,210.6852,630.4676,2.5991,9.9219
4666,216.6218,953.192,2.5685,10
4667,221.5309,459.8333,2.4989,9.7656
4668,258.5829,190.3865,2.4616,9.4531
4669,247.7081,185.3946,2.4533,10
4670,260.9804,266.684,2.4428,10
4671,306.7639,1372.3225,2.5555,8.5156
4672,253.4157,486.4893,2.5224,9.5313
4673,276.624,232.0622,2.5318,10
4674,284.0722,830.149,2.5347,10.3125
4675,312.9594,1310.1364,2.5641,11.5625
4676,317.1571,859.0741,2.5887,12.8125
4677,345.8707,286.6838,2.5726,15
4678,368.765,133.9267,2.5687,15
4679,344.987,195.0929,2.5691,14.5536
4680,313.0444,503.0515,2.5742,13.75
4681,326.5749,964.2703,2.575,13.125
4682,324.8052,1542.6012,2.5682,13.75
4683,335.1686,834.3159,2.5708,13.125
4684,264.7484,373.1779,2.5905,13.125
4685,267.8032,440.3685,2.616,13.6719
4686,286.3279,1134.177,2.5617,14.375
4687,293.5491,1618.3207,2.5176,14.4531
4688,313.8727,1303.6415,2.5827,15.2344
4689,319.6684,719.8141,2.6027,15.625
4690,345.6137,435.1613,2.5641,14.8438
4691,286.0993,367.201,2.5553,13.2813
4692,258.1554,467.4297,2.5525,10.625
4693,272.6838,882.683,2.5597,10.625
4694,254.8152,1333.9399,2.5608,11.25
4695,262.6061,1563.1145,2.5793,12.8125
4696,278.1927,1624.1545,2.5929,13.8393
4697,290.2673,832.1968,2.5726,15.4688
4698,347.9258,663.8616,2.5858,15.0781
4699,391.3419,769.1422,2.6051,16.1719
4700,312.7892,1178.5668,2.5738,15.2344
4701,279.8202,1605.1442,2.5536,15.3125
4702,284.8146,1354.9514,2.5516,15.625
4703,245.1393,816.2868,2.5767,15.625
4704,237.4028,509.2289,2.5636,15.625
4705,223.9877,502.8574,2.5759,15.9375
4706,264.5489,747.6675,2.5719,16.0714
4707,283.0736,1210.8809,2.5743,16.0156
4708,263.7201,1598.6472,2.6014,14.375
4709,281.2484,1116.048,2.5779,14.6094
4710,304.7679,762.6254,2.5746,15
4711,273.5966,644.55,2.5828,15.2344
4712,262.1237,716.3586,2.5859,15.625
4713,264.8347,1008.6097,2.5852,16.6406
4714,290.4666,1709.558,2.5526,21.4286
4715,276.8791,1537.6919,2.5709,27.4219
4716,283.7589,865.9932,2.5894,33.8281
4717,278.1356,1066.2229,2.5442,33.75
4718,266.4317,1368.1482,2.5514,34.375
4719,265.7471,1322.174,2.5743,35.2344
4720,292.7227,872.4015,2.5695,36.25
4721,266.2608,494.4348,2.5784,37.5
4722,266.2611,608.1856,2.5665,36.25
4723,249.9042,1130.9271,2.5708,36.4844
4724,234.2352,1330.4032,2.5739,35.3906
4725,186.6222,1950,2.5907,40.3125
4726,175.5189,717.1664,2.5896,40.7813
4727,175.9763,548.0084,2.5874,42.2321
4728,178.0594,553.6001,2.5771,42.5
4729,190.2192,574.8316,2.568,42.2656
4730,207.4022,495.6747,2.5881,41.9531
4731,239.944,440.7248,2.5786,41.9531
4732,214.7959,445.7081,2.5633,40.2344
4733,248.5655,438.823,2.5976,40.4688
4734,278.1376,407.527,2.589,38.75
4735,173.3207,674.3002,2.5465,42.5
4736,196.3847,930.5482,2.5519,42.1875
4737,186.6514,970.7206,2.5313,41.7188
4738,181.9413,741.4146,2.5638,40.8594
4739,216.0811,396.8205,2.5767,33.8281
4740,220.4777,365.5675,2.5784,29.2188
4741,216.3661,373.4264,2.5686,19.375
4742,190.2478,370.9868,2.56,40
4743,189.9914,435.3161,2.5416,40.3125
4744,244.7964,648.4648,2.5267,41.5625
4745,270.8282,1076.2407,2.5384,40.0781
4746,221.5325,1231.5493,2.5829,36.3281
4747,161.7039,819.738,2.5909,38.6719
4748,186.3663,560.2981,2.567,45
4749,263.6354,524.7281,2.5845,44.7656
4750,312.3623,657.0092,2.5395,45
4751,307.3364,952.5184,2.3906,43.5156
4752,290.0942,1219.5686,2.3004,46.1607
4753,312.8465,790.4661,2.4328,47.3438
4754,322.096,331.5073,2.5915,47.6563
4755,315.4717,170.4085,2.5605,47.0313
4756,307.1382,127.3784,2.5642,45.625
4757,276.7096,139.8543,2.4149,45.0893
4758,257.526,221.0802,2.1844,44.6094
4759,260.4389,1031.6444,2.285,38.6719
4760,293.2062,997.1048,2.4952,38.3929
4761,267.0905,318.1496,2.5283,46.3281
4762,269.7147,258.0964,2.5251,45.4688
4763,253.0456,193.6301,2.5508,42.5781
4764,263.4072,132.7529,2.5458,36.875
4765,245.8242,147.7842,2.5159,28.3594
4766,235.7769,177.3939,2.4753,31.7188
4767,262.6648,401.7782,2.4946,51.9531
4768,281.8753,1549.7596,2.4979,52.4219
4769,280.5061,1537.2836,2.518,52.5781
4770,274.1964,641.5084,2.5537,53.9844
