ID,Rop,Wob,Hookload,TempOut,TempIn,PumpPres,SurfTorq,Rpm,FlowIn
3462,28.32,24.89,82.4,150.79,145.39,1786.67,114.73,58.98,698.49
3463,23.08,24.89,82.4,150.94,145.47,1770,108.1,58.1,708.19
3464,14.14,4.58,102.71,140.19,132.47,1669.24,110.8,56.91,734.7
3465,13.71,9.48,97.81,142.52,136.35,1694.24,108.02,52.73,725.65
3466,12.8,9.77,97.51,142.63,137.31,1716.97,103.86,55.11,718.97
3467,14.9,19.34,98.45,142.82,137.73,1732.88,103.64,57,715.95
3468,15.81,19.38,98.41,143.32,137.57,1716.97,122.43,55.9,712.72
3469,15.63,19.08,98.71,143.09,138.22,1684.39,107.26,60.23,725
3470,13.73,19.89,97.9,142.71,138.34,1681.36,107.87,54.47,723.92
3471,13.27,19.38,98.41,143.16,138.3,1714.69,116.29,57.95,717.46
3472,13.61,19.3,98.49,143.51,137.96,1726.06,111.11,53.67,710.13
3473,13.82,19.25,98.54,143.74,137.8,1755.6,113.93,57.4,704.96
3474,14.49,19.81,97.98,143.7,137.54,1738.94,108.48,58.98,713.36
3475,16.2,19.93,97.86,143.66,137,1732.88,113.97,55.54,716.81
3476,14.49,20.4,97.39,143.58,136.66,1710.91,131.16,63.44,718.32
3477,14.32,19.51,98.28,143.74,136.43,1703.33,124.57,57.31,717.89
3478,14.51,19.08,98.71,143.81,136.35,1716.97,130.67,45.86,711.85
3479,18.05,20.62,97.17,143.85,136.32,1729.85,106.57,57.21,713.79
3480,19.94,18.91,98.88,143.62,136.28,1726.06,108.55,55.35,710.99
3481,23.73,18.95,98.83,143.35,136.2,1727.57,115.34,60.39,710.99
3482,25.59,19.81,97.98,143.28,136.09,1732.88,100.47,58.1,712.28
3483,27.41,19.3,98.49,143.2,136.05,1731.36,100.66,38.48,715.52
3484,11.12,15.93,101.86,143.09,135.9,1709.39,107.56,51.08,718.32
3485,18.7,19.21,98.58,142.97,135.94,1712.42,113.17,59.2,717.03
3486,16.93,18.32,99.47,142.93,136.96,1703.33,115.42,59.69,716.81
3487,17.53,19.17,98.62,143.05,137.92,1713.94,108.86,58.16,717.67
3488,17.11,19.17,98.62,143.16,138.57,1706.36,98.91,57.15,716.16
3489,14.62,19.55,98.24,143.35,139.02,1705.6,112.14,53.92,715.73
3490,28.62,21.72,96.07,143.47,139.18,1732.88,110.61,62.8,706.03
3491,30.85,22.02,95.77,143.7,139.4,1728.33,119.53,52.42,705.17
3492,36.43,21.64,96.15,143.85,139.56,1741.21,131.09,58.56,700.86
3493,44.34,21.04,96.75,144,139.71,1728.33,121.44,61.45,701.51
3494,35.38,22.7,95.09,144.12,139.9,1728.33,107.98,53.19,705.17
3495,24.05,22.02,95.77,144.31,140.13,1713.94,101.69,61.73,706.9
3496,22.14,22.45,95.34,144.54,140.4,1734.39,125.06,56.05,700.86
3497,27.34,22.11,95.68,144.61,140.55,1703.33,112.52,58.92,695.69
3498,24.22,22.4,95.39,144.73,140.62,1697.27,144.73,56.45,693.32
3499,24.55,22.74,95.05,144.92,140.82,1723.78,114.84,43.52,711.21
3500,23.58,22.32,95.47,144.99,141.04,1720,126.17,52.45,706.68
3501,18.61,20.53,97.26,145.26,141.54,1694.24,123.96,61.27,693.53
3502,19.46,22.62,95.17,145.45,141.73,1692.72,125.94,57.95,694.83
3503,21.99,22.62,95.17,145.57,141.96,1712.42,129.9,56.54,701.08
3504,27.75,21.77,96.02,145.68,142.07,1724.54,155.91,59.75,699.57
3505,25.96,20.23,97.56,145.83,142.3,1650.3,113.97,64.05,744.18
3506,24.71,20.36,97.43,146.21,142.57,1764.7,114.54,58.53,731.25
3507,21.35,20.23,97.56,146.4,142.68,1729.85,112.52,55.84,730.82
3508,19.67,20.49,97.3,146.56,142.87,1764.7,91.82,60.6,724.57
3509,17.38,20.19,97.6,146.79,143.06,1746.51,112.86,57.09,735.78
3510,22.85,21.21,96.58,146.98,143.22,1786.67,114.27,56.85,724.57
3511,18.65,20.06,97.73,147.2,143.37,1791.21,138.75,58.1,719.61
3512,17.29,19.51,98.28,148.42,143.6,1838.19,108.59,57.95,732.54
3513,20.31,20.1,97.69,147.93,143.71,1841.97,120.83,59.2,731.47
3514,18.95,20.06,97.73,148.16,143.87,1820,114.92,56.79,734.27
3515,22.44,21.08,96.71,147.89,144.06,1798.79,130.32,63.8,736.21
3516,21.77,20.62,97.17,148.16,144.21,1806.37,118.12,58.31,734.05
3517,29.1,21.59,96.19,148.2,144.32,1801.82,162.65,53.77,732.54
3518,24.09,21.21,96.58,148.08,144.51,1807.12,117.02,56.33,733.19
3519,18.61,20.53,97.26,145.26,141.54,1694.24,123.96,61.27,693.53
3520,19.46,22.62,95.17,145.45,141.73,1692.72,125.94,57.95,694.83
3521,21.99,22.62,95.17,145.57,141.96,1712.42,129.9,56.54,701.08
3522,27.75,21.77,96.02,145.68,142.07,1724.54,155.91,59.75,699.57
3523,25.96,20.23,97.56,145.83,142.3,1650.3,113.97,64.05,744.18
3524,25.41,21,96.79,146.02,142.42,1694.24,157.66,61.76,709.05
3525,24.71,20.36,97.43,146.21,142.57,1764.7,114.54,58.53,731.25
3526,21.35,20.23,97.56,146.4,142.68,1729.85,112.52,55.84,730.82
3527,19.67,20.49,97.3,146.56,142.87,1764.7,91.82,60.6,724.57
3528,22.85,21.21,96.58,146.98,143.22,1786.67,114.27,56.85,724.57
3529,18.65,20.06,97.73,147.2,143.37,1791.21,138.75,58.1,719.61
3530,17.29,19.51,98.28,148.42,143.6,1838.19,108.59,57.95,732.54
3531,20.31,20.1,97.69,147.93,143.71,1841.97,120.83,59.2,731.47
3532,18.95,20.06,97.73,148.16,143.87,1820,114.92,56.79,734.27
3533,22.44,21.08,96.71,147.89,144.06,1798.79,130.32,63.8,736.21
3534,30,20,119.74,146.82,144.36,1800.59,33.14,0,304.06
3535,21.77,20.62,97.17,148.16,144.21,1806.37,118.12,58.31,734.05
3536,15.87,19.98,97.81,151.44,146.15,1797.27,106.42,53.13,734.92
3537,21.93,24.28,93.51,151.59,146.31,1807.12,122.32,52.79,733.84
3538,19.75,24.66,93.13,151.67,146.31,1802.58,118.09,55.32,732.98
3539,19.34,25.64,92.15,151.67,146.27,1796.52,111.95,51.33,733.84
3540,20.31,24.7,93.09,151.7,146.23,1799.55,132.19,52.85,733.19
3541,19.24,24.62,93.17,151.7,146.19,1795.76,106.08,57.52,734.27
3542,21.4,24.83,92.96,151.7,140.01,1796.52,106.23,59.81,733.84
3543,23,24.19,93.6,151.51,140.82,1809.4,113.24,56.82,731.47
3544,37.96,24.45,93.34,151.25,141.84,1832.88,127.81,65.21,727.16
3545,57.1,24.4,93.38,149.8,133.88,1830.61,129.45,48.7,726.08
3546,42.37,23.55,94.24,149.49,133.46,1791.21,172.3,70.12,732.11
3547,28.96,24.15,93.64,149,132.89,1787.42,113.24,81.07,732.76
3548,21.27,25.47,92.32,148.39,132.28,1785.91,127.2,50.32,731.47
3549,27.14,24.62,93.17,148.08,131.82,1797.27,125.52,57.58,731.68
3550,21.17,25.64,92.15,147.62,131.28,1780.61,112.1,62.71,732.98
3551,20.76,24.4,93.38,147.05,130.94,1782.88,108.63,64.9,734.05
3552,18.19,24.49,93.3,146.4,130.45,1771.51,116.56,56.24,733.62
3553,16.67,24.92,92.87,145.91,129.87,1782.12,120.72,66.61,733.84
3554,17.38,24.66,93.13,145.15,129.34,1773.03,107.49,76.1,734.27
3555,18,24.45,93.34,144.5,128.81,1773.79,115.57,77.84,733.84
3556,17.32,24.96,92.83,143.01,127.47,1778.33,110.69,65.02,732.76
3557,21.68,25.3,92.49,142.44,126.82,1785.91,116.71,48.58,732.11
3558,22.45,25.77,92.02,141.94,126.25,1782.12,110.84,56.76,731.9
3559,23.19,25.72,92.06,141.45,125.64,1791.21,124.11,50.38,730.17
3560,23.7,26.36,91.43,141.07,125.11,1790.46,120.11,49.28,729.96
3561,19.55,25.9,91.89,140.57,124.5,1788.94,101.69,60.54,732.33
3562,15.02,26.79,91,139.96,123.7,1793.49,105.96,57.73,729.1
3563,15.35,26.41,91.38,139.47,123.24,1793.49,117.82,48.52,728.66
3564,15.15,25.85,91.94,138.25,122.21,1798.79,101.08,54.53,729.31
3565,15.6,26.66,91.13,137.67,121.41,1799.55,100.24,42.26,728.02
3566,16.76,26.28,91.51,137.18,120.91,1792.73,101.77,49.77,727.59
3567,18.55,25.13,92.66,136.64,120.49,1796.52,109.24,54.99,727.37
3568,15.69,26.02,91.77,136.07,120,1807.12,113.93,49.07,727.37
3569,16.3,25.94,91.85,135.54,119.73,1804.09,101.27,49.92,728.23
3570,15.08,26.02,91.77,135.04,119.54,1804.85,130.78,36.96,728.88
3571,13.69,25.21,92.58,134.62,119.39,1789.7,48.51,51.33,729.31
3572,15.97,25.85,91.94,134.13,119.31,1800.3,116.79,61.18,726.94
3573,15.21,26.41,91.38,133.67,119.12,1799.55,113.36,58.62,726.94
3574,17.77,26.32,91.47,132.45,115.96,1839.7,110.99,50.01,733.97
3575,14.55,25.85,91.94,132.03,116.49,1821.52,109.77,52.85,729.88
3576,17.49,26.02,91.77,131.69,116.57,1819.24,119.15,48.49,729.45
3577,17.31,26.02,91.77,131.5,116.42,1807.88,126.85,46.57,727.51
3578,17.59,25.85,91.94,131.15,116.38,1813.94,110.23,57.98,726.87
3579,16.99,25.77,92.02,130.89,116.34,1821.52,129.37,40.77,729.02
3580,18.49,28.36,89.42,130.32,116.03,1816.21,135.89,42.2,725.58
3581,23.82,28.83,88.96,130.09,115.92,1814.7,111.6,55.81,722.13
3582,20.54,28.41,89.38,129.78,115.65,1816.21,117.32,54.25,722.56
3583,21.63,28.24,89.55,129.51,115.54,1807.88,118.62,54.8,720.41
3584,35.92,27.85,89.94,128.94,115.04,1848.79,154.15,33.69,714.81
3585,29.79,29.3,88.49,128.83,114.93,1816.21,172.07,32.59,716.31
3586,31.48,27.68,90.11,128.68,114.85,1812.43,121.78,55.93,715.02
3587,28.43,28.36,89.42,128.49,114.7,1801.82,118.66,55.99,714.81
3588,29.37,28.32,89.47,128.33,114.62,1805.61,126.21,62.83,716.96
3589,23.96,28.75,89.04,128.14,114.55,1798.79,113.7,58.46,716.53
3590,24.6,28.49,89.3,127.99,114.32,1797.27,119.38,63.53,718.04
3591,21.5,28.49,89.3,127.8,114.17,1800.3,133.03,62.07,718.68
3592,21.76,28.32,89.47,127.65,114.05,1785.15,119.53,65.79,717.61
3593,23.45,27.68,90.11,127.46,113.94,1795.76,129.87,62.37,714.81
3594,25.26,28.71,89.08,127.34,113.82,1806.37,130.51,64.9,716.75
3595,25.81,28.15,89.64,127.23,113.75,1791.21,132.5,61.82,715.45
3596,20.64,28.49,89.3,126.88,113.44,1783.64,127.81,56.79,715.67
3597,21.57,28.62,89.17,126.77,113.25,1835.91,135.81,56.05,727.51
3598,28.27,28.88,88.91,126.66,113.1,1828.34,133.37,63.22,723.42
3599,23.81,29.22,88.57,126.46,113.02,1834.4,127.43,55.99,726.87
3600,34.79,28.45,89.34,125.55,109.59,1819.24,113.78,57.34,722.56
3601,16.08,28.54,89.25,125.24,110.2,1820.76,116.71,50.26,722.78
3602,16.61,27.39,90.4,125.17,110.51,1809.4,115.19,54.5,726.65
3603,16.33,28.45,89.34,125.09,110.73,1814.7,133.68,45.59,721.05
3604,17.59,28.15,89.64,125.02,110.89,1815.46,114.39,47.73,724.93
3605,16.16,28.11,89.68,124.9,110.96,1834.4,117.7,48.58,725.58
3606,17.17,28.19,89.6,124.56,111.04,1805.61,124.07,48.73,721.05
3607,18.76,28.28,89.51,124.44,111,1822.28,115.99,29.05,724.93
3608,18.63,28.79,89,124.25,111.04,1818.49,123.08,34.94,721.91
3609,18.95,29,88.79,124.1,111.04,1822.28,112.56,42.33,723.64
3610,16.99,28.32,89.47,123.95,110.85,1815.46,117.67,40.16,724.5
3611,17.74,28.58,89.21,123.83,110.73,1814.7,114.31,44.55,722.13
3612,20.67,29.09,88.7,123.76,110.7,1827.58,133.41,46.11,726.87
3613,23.05,27.68,90.11,123.64,110.62,1823.03,120.56,44.52,725.79
3614,19.86,28.41,89.38,123.57,110.47,1830.61,129.03,43.67,725.36
3615,20.41,28.83,88.96,123.41,110.47,1820,116.64,44.8,723.21
3616,23.37,27.98,89.81,123.3,110.24,1826.06,121.67,39.49,724.71
3617,23.35,28.19,89.6,123.22,110.09,1829.09,131.85,30.37,723.21
3618,25.78,28.28,89.51,123.15,109.97,1826.82,135.78,35.7,720.41
3619,25.24,28.32,89.47,122.96,109.86,1833.64,127.46,38.88,0
3620,23.63,28.24,89.55,122.84,109.82,1828.34,124.57,39.34,0
3621,25.79,28.36,89.42,122.77,109.59,1832.88,133.37,38.48,0
3622,20.65,28.19,89.6,122.69,109.51,1807.88,135.81,43.48,0
3623,21.13,28.41,89.38,122.65,109.36,1811.67,136.77,38.69,0
3624,20.34,28.92,88.87,122.54,109.13,1836.67,127.04,37.57,0
3625,20.08,27.94,89.85,122.46,109.13,1839.7,152.89,2.66,0
3626,14.34,28.49,89.3,122.39,109.02,1835.91,190.94,46.44,0
3627,18.77,28.58,89.21,122.19,108.98,1829.09,112.82,23.96,0
3628,20.78,28.07,89.72,120.86,105.93,1818.49,130.13,50.78,718.9
3629,17.75,27.6,90.19,120.82,106.5,1821.52,127.73,59.9,722.34
3630,20.54,27.81,89.98,120.71,106.85,1822.28,117.89,55.87,721.05
3631,19.05,28.02,89.77,120.56,107.11,1809.4,116.83,65.6,721.27
3632,22.21,28.75,89.04,120.4,107.23,1825.31,120.11,45.44,717.18
3633,38.19,25.17,92.62,120.4,107.27,1866.97,148.7,65.33,721.27
3634,29.44,27.94,89.85,120.48,107.34,1787.42,166.12,53.52,727.51
3635,23.31,25.55,92.24,120.44,107.53,1748.03,117.93,68.87,732.04
3636,19.75,27.64,90.15,120.4,107.88,1713.94,131.01,68.41,721.91
3637,21.95,27.98,89.81,120.36,108.14,1712.42,123.84,70.12,735.91
3638,20.53,27.9,89.89,120.33,108.37,1743.48,123.8,64.81,729.02
3639,19.4,28.45,89.34,120.29,108.45,1751.82,121.1,69.33,632.11
3640,15.46,28.71,89.08,120.21,108.49,1754.09,126.55,70.46,729.88
3641,15.54,28.49,89.3,120.25,108.37,1766.97,135.24,54.22,593.77
3642,15.53,28.62,89.17,120.33,108.18,1774.55,168.26,40.92,721.7
3643,17.99,29.09,88.7,120.4,108.14,1769.24,122.39,49.16,0
3644,15.94,27.17,90.62,120.44,108.07,1777.58,113.66,43.15,727.73
3645,16.37,26.96,90.83,120.33,108.07,1765.45,112.63,61.45,726.22
3646,16.67,28.79,89,120.25,108.07,1777.58,130.29,54.68,0
3647,17.24,29.13,88.66,120.17,107.99,1784.39,118.43,61.49,638.35
3648,18.45,28.92,88.87,120.06,107.88,1779.85,124.95,60.45,0
3649,19.14,28.11,89.68,119.98,107.8,1782.12,118.43,64.26,1417.55
3650,17.76,28.07,89.72,119.91,107.72,1767.73,117.55,63.04,726.01
3651,16.52,29,88.79,119.87,107.68,1779.09,113.51,65.36,726.87
3652,18.08,27.56,90.23,119.87,107.57,1784.39,116.83,65.15,726.01
3653,17.55,28.83,88.96,119.79,107.49,1777.58,119.38,62.92,725.36
3654,19.23,28.36,89.42,119.75,107.42,1784.39,126.28,66.55,726.65
3655,19.44,28.83,88.96,119.72,107.34,1771.51,120.56,64.93,727.3
3656,18.46,29.3,88.49,119.72,107.27,1780.61,118.54,64.6,727.73
3657,14.3,29.05,88.74,119.18,106.16,1721.51,125.9,68.26,714.59
3658,14.48,28.32,89.47,119.03,106.24,1723.03,111.6,62.8,715.88
3659,15.09,28.79,89,118.65,106.24,1738.94,124.8,57.15,720.41
3660,13.26,27.51,90.28,118.53,106.16,1741.97,91.13,64.23,720.84
3661,13.83,28.15,89.64,118.42,106.01,1728.33,113.85,70.76,719.33
3662,13.93,28.24,89.55,118.34,105.97,1743.48,125.02,56.3,721.27
3663,12.5,28.24,89.55,118.31,105.89,1738.18,95.74,54.38,721.7
3664,14.1,29.47,88.32,118.19,105.93,1751.06,110.77,45.47,721.91
3665,13.52,27.85,89.94,118.19,105.85,1765.45,101.23,53.06,729.02
3666,15.35,28.62,89.17,118.12,105.85,1763.18,121.36,45.28,727.73
3667,14.49,29.26,88.53,118.08,105.78,1791.21,120.22,38.63,733.54
3668,14.5,29,88.79,118.04,105.82,1773.03,116.6,45.53,731.39
3669,13.93,28.79,89,117.92,105.85,1766.97,120.3,26.92,731.61
3670,13.82,29.47,88.32,117.89,105.85,1771.51,120.07,41.75,731.39
3671,14.37,28.07,89.72,117.85,105.82,1778.33,106.88,51.81,731.18
3672,13.36,29.51,88.28,117.77,105.74,1775.3,106.88,50.65,732.9
3673,14.6,30.07,87.72,117.7,105.7,1781.36,105.05,51.72,732.9
3674,13.98,28.36,89.42,117.66,105.63,1776.82,103.9,49.74,732.9
3675,12.98,28.75,89.04,117.58,105.59,1776.82,110.84,51.11,734.41
3676,13.48,29.09,88.7,117.54,105.51,1770.76,101.73,50.44,730.96
3677,14.84,27.77,90.02,117.43,105.4,1793.49,129.29,22.22,732.25
3678,19.22,28.96,88.83,117.39,105.32,1767.73,120.22,39.73,731.18
3679,16,23.85,93.94,116.97,103.64,1724.54,125.52,63.01,724.5
3680,12.54,28.62,89.17,117.01,103.87,1770,125.14,50.04,730.31
3681,11.91,28.54,89.25,116.9,104.14,1769.24,109.66,56.3,729.45
3682,11.61,29.34,88.45,116.82,104.25,1758.64,110.12,56.82,728.16
3683,12,29.43,88.36,116.78,104.37,1766.21,108.33,51.51,728.59
3684,10.81,29,88.79,116.7,104.41,1756.36,106.15,54.53,726.01
3685,11.57,28.75,89.04,116.59,104.44,1755.6,107.64,54.53,727.51
3686,11.66,29.34,88.45,116.55,104.44,1772.27,119.38,56.39,728.59
3687,12.84,28.36,89.42,116.44,104.48,1763.94,112.98,54.59,724.71
3688,13.67,28.58,89.21,116.4,104.48,1780.61,110.42,57.95,729.02
3689,12.41,29,88.79,116.29,104.41,1763.94,102.72,56.57,728.81
3690,12.55,29.13,88.66,116.29,104.29,1770.76,99.75,52.21,727.94
3691,11.69,28.92,88.87,116.25,104.14,1762.42,115.8,57.09,726.44
3692,12.39,29.3,88.49,116.29,104.02,1773.03,109.09,56.7,729.02
3693,17.74,28.32,89.47,116.32,103.95,1771.51,115.72,3.88,726.65
3694,17.9,28.62,89.17,116.29,103.95,1776.82,128.53,47.36,726.65
3695,14.53,28.75,89.04,116.25,103.99,1767.73,99.94,50.56,727.73
3696,15.28,27.85,89.94,116.21,103.99,1776.06,108.55,51.72,726.44
3697,16.68,28.62,89.17,116.17,104.02,1778.33,106.57,53.03,727.51
3698,17.39,28.66,89.13,116.09,104.02,1784.39,108.94,50.62,726.22
3699,18.08,27.09,90.7,116.06,103.91,1782.88,107.52,52.42,725.79
3700,15.07,29.34,88.45,116.06,103.83,1788.18,108.02,53.58,727.73
3701,17.24,29.13,88.66,116.02,103.83,1788.94,112.75,50.38,726.01
3702,17.39,28.71,89.08,115.94,103.83,1789.7,116.79,43.61,726.22
3703,15.16,29.34,88.45,115.9,103.68,1791.21,109.66,50.5,726.44
3704,19.88,25.38,92.41,115.87,103.64,1854.85,135.66,0,712.22
3705,91.41,28.79,89,115.87,103.64,1866.97,153.47,37.87,717.39
3706,52.13,27.9,89.89,115.87,103.64,1793.49,142.64,52.82,729.67
3707,18.49,29.73,88.06,115.87,103.64,1793.49,104.4,50.9,727.3
3708,15.54,29.51,88.28,115.79,103.68,1778.33,107.83,52.94,728.59
3709,22.08,26.24,91.55,115.52,102.58,1776.06,119.34,60.42,718.25
3710,16.03,26.41,91.38,115.48,102.61,1751.06,168.26,60.78,720.41
3711,16.68,26.45,91.34,115.41,102.69,1775.3,189.3,56.88,719.98
3712,19.77,27.73,90.06,115.29,102.65,1767.73,185.72,59.44,717.82
3713,21.29,25.09,92.7,115.22,102.73,1777.58,181.75,54.65,716.31
3714,16.6,27.17,90.62,115.14,102.69,1761.67,189.07,58.83,720.62
3715,13.98,27.22,90.57,115.14,102.73,1758.64,174.66,56.73,717.82
3716,13.51,25.6,92.19,115.07,102.73,1760.91,188.16,55.72,721.48
3717,14.08,26.24,91.55,115.03,102.8,1752.57,189.26,55.08,720.41
3718,15.53,25.98,91.81,114.19,99.49,1793.49,169.33,56.91,729.74
3719,13.61,27.9,89.89,114.19,100.48,1807.12,178.06,56.82,730.17
3720,13.08,26.49,91.3,114.19,101.24,1801.06,197.27,61.09,728.88
3721,14.75,26.96,90.83,114.23,101.55,1789.7,177.94,62.61,728.02
3722,14.04,26.7,91.09,114.38,101.89,1783.64,181.98,61.27,728.02
3723,14.38,27.09,90.7,114.19,102.5,1802.58,174.24,61.3,729.1
3724,13.41,28.71,89.08,114.19,102.65,1798.03,174.32,61.76,730.6
3725,13.67,28.62,89.17,114.23,102.77,1788.94,159.87,58.1,730.39
3726,15.21,27.77,90.02,114.26,102.92,1786.67,172.99,57.31,730.39
3727,14.21,28.19,89.6,114.3,103.03,1783.64,173.52,58.98,729.96
3728,14.48,28.24,89.55,114.34,103.15,1790.46,169.74,54.99,729.96
3729,15.33,28.11,89.68,114.46,103.19,1788.18,182.14,54.01,729.1
3730,13.66,27.56,90.23,114.53,103.15,1792.73,167.84,56.6,730.6
3731,14.27,27.6,90.19,114.57,103.22,1801.82,171.61,56.18,731.9
3732,13.61,28.11,89.68,114.57,103.57,1788.94,177.52,60.94,731.04
3733,12.98,28.41,89.38,114.57,103.49,1780.61,171.84,58.65,729.74
3734,14.15,27.85,89.94,114.57,103.57,1779.09,166.05,59.47,730.6
3735,13.13,25.68,92.11,112.74,98.38,1774.55,163.11,56.6,3317.51
3736,13.21,26.58,91.21,112.89,99.68,1776.82,148.7,55.78,727.3
3737,18.44,26.83,90.96,113.08,100.4,1777.58,163.57,57.31,729.45
3738,18.55,26.92,90.87,113.62,101.66,1808.64,236.43,56.02,736.34
3739,14.96,26.79,91,113.39,102.23,1788.18,232.04,54.47,732.68
3740,14.08,27.22,90.57,113.35,102.54,1793.49,244.58,52.45,732.9
3741,14.84,25.64,92.15,113.31,102.73,1789.7,236.27,54.41,733.11
3742,13.17,26.24,91.55,113.39,102.96,1781.36,240.01,52.97,733.54
3743,14.78,27.04,90.74,113.39,103.07,1784.39,230.63,56.6,733.33
3744,15.87,25.81,91.98,113.39,103.07,1773.79,240.89,53.77,730.1
3745,14.13,27.04,90.74,113.5,103.11,1771.51,230.94,55.05,730.74
3746,14.35,26.36,91.43,113.54,103.19,1764.7,241,54.1,729.67
3747,15.67,25.21,92.58,113.62,103.19,1777.58,245.35,58.07,730.31
3748,19.64,26.58,91.21,113.69,103.22,1779.09,251.52,58.22,729.45
3749,17.9,26.19,91.6,113.73,103.22,1770.76,251.6,58.62,729.02
3750,18.64,26.79,91,113.77,103.3,1770.76,250.99,54.35,727.94
3751,17.14,25.6,92.19,113.81,103.26,1779.85,251.98,54.83,731.82
3752,18.27,25.64,92.15,113.85,103.38,1768.48,244.7,61.15,728.59
3753,14.95,25.3,92.49,113.92,103.38,1761.67,247.37,62.61,729.45
3754,16.08,25.13,92.66,113.96,103.41,1767.73,236.54,61.33,730.1
3755,14.62,26.19,91.6,114,103.38,1774.55,251.83,58.16,730.74
3756,15.8,23.55,94.24,114.04,103.41,1765.45,243.63,61.52,730.53
3757,17.56,26.53,91.26,114.07,103.45,1767.73,246.07,58.4,729.67
3758,16.08,24.62,93.17,114.11,103.49,1767.73,246.11,59.2,730.96
3759,15.53,26.11,91.68,114.19,103.57,1753.33,243.48,60.45,727.73
3760,16.03,26.45,91.34,114.19,103.61,1774.55,249.24,57.67,731.61
3761,14.25,27.85,89.94,114.26,103.61,1752.57,249.01,60.33,728.81
3762,15.01,26.28,91.51,114.3,103.68,1760.15,241.31,56.66,729.67
3763,14.78,25.04,92.75,114.34,103.76,1769.24,244.58,58.86,731.82
3764,14.78,25.04,92.75,114.34,103.76,1769.24,244.58,58.86,731.82
3765,15.59,26.62,91.17,114.34,103.76,1759.39,247.14,57.31,729.24
3766,4.62,11.59,99.7,116.13,103.68,1831.47,144.05,21.61,732.9
3767,5.15,12.1,99.19,115.98,104.71,1819.34,146.95,23.62,732.68
3768,5.85,11.42,99.87,116.09,104.86,1823.13,138.86,27.1,736.13
3769,5.49,10.02,101.27,116.29,104.83,1810.25,138.33,25.15,735.7
3770,5.64,10.36,100.93,116.4,104.94,1811.01,130.82,25.73,736.34
3771,6.72,11.64,99.65,115.83,103.26,1779.95,149.58,58.92,728.59
3772,5.38,11.93,99.36,115.87,104.22,1782.98,181.37,25.45,729.02
3773,5.52,11.51,99.78,115.75,104.37,1779.95,165.63,32.14,728.16
3774,5.62,12.23,99.06,115.68,104.48,1785.25,173.21,28.57,728.81
3775,5.56,12.23,99.06,115.6,104.37,1783.74,182.4,23.07,729.24
3776,5.43,10.44,100.85,115.52,104.33,1775.4,182.33,19.78,726.87
3777,4.66,11.12,100.17,115.37,104.22,1769.34,176.76,29.02,727.94
3778,5.07,12.23,99.06,115.26,104.14,1774.64,167.38,32.23,728.38
3779,4.56,11.76,99.53,115.26,104.25,1779.19,167.69,29.24,728.38
3780,4.72,12.74,98.55,115.22,104.29,1773.89,174.43,30.15,727.51
3781,4.43,12.83,98.46,115.18,104.22,1776.92,182.06,27.38,727.08
3782,5.02,11.85,99.44,115.1,104.29,1783.74,176.45,24.51,727.51
3783,5.67,13.55,97.74,115.1,104.22,1776.16,169.48,26.46,726.65
3784,5.72,13.38,97.91,115.1,104.6,1705.7,183.43,21.18,745.39
3785,5.64,13.93,97.35,115.26,104.98,1698.88,180.76,19.87,744.96
3786,5.82,13.42,97.87,115.56,105.05,1734.49,177.67,24.6,739.57
3787,5.42,14.57,96.72,115.52,105.17,1720.1,170.7,26.28,738.71
3788,6.21,14.36,96.93,115.37,105.24,1718.58,159.76,36.07,737.85
3789,5.2,13.04,98.25,115.45,105.09,1729.95,177.79,21.55,737.21
3790,5.8,13.38,97.91,115.45,105.02,1732.22,200.47,1.69,736.99
3791,5.51,13.51,97.78,115.37,105.05,1734.49,132,48.09,736.77
3792,5.71,13.51,97.78,115.33,104.9,1742.82,133.41,46.93,736.34
3793,6.3,13,98.29,115.26,104.63,1736.01,131.39,42.78,735.27
3794,6.15,13.59,97.7,115.18,104.48,1748.89,129.29,42.75,735.91
3795,6.24,12.32,98.97,115.07,104.52,1741.31,130.4,42.26,733.54
3796,5.01,12.96,98.33,115.03,104.56,1748.89,129.48,45.56,736.56
3797,6.69,16.62,94.67,114.95,104.41,1770.1,131.66,45.74,732.9
3798,6.9,11.59,99.7,114.84,104.29,1744.34,124.19,42.75,732.68
3799,4.09,11.34,99.95,114.76,104.14,1746.61,125.29,39.52,733.54
3800,4.52,14.4,96.89,114.11,102.35,1759.49,129.18,39.55,730.53
3801,4.86,14.32,96.97,114.19,103.03,1763.28,129.83,30.91,732.68
3802,6.21,13.51,97.78,113.92,103.34,1767.07,137.03,33.78,732.25
3803,5.85,12.91,98.38,113.85,103.3,1745.1,134.75,32.78,729.02
3804,5.83,13.98,97.31,113.77,103.19,1754.95,110.92,30.21,728.16
3805,5.25,13.76,97.53,113.73,103.22,1638.27,133.41,32.87,746.47
3806,5.08,14.4,96.89,113.77,103.41,1670.09,154.61,19.9,731.82
3807,5.13,14.36,96.93,113.81,103.19,1695.85,138.56,56.51,727.51
