DENS,GR,SP,DEEP_RES,CAL,Lithology
2.399,135.106,-1.189,1.043,12.755,Granitiod
2.1722,82.06,52.5,107.7974,3.3823,Basin Fill
2.5294,129.0739,36.875,100.2674,9.6314,Granitiod
2.316,172.899,-1.612,1.746,11.798,Granitiod
2.9334,59.3417,-78.125,355.8597,8.98,Granitiod
2.4121,165.4912,-26.9531,10.2516,11.1515,Granitiod
3.675,210.822,6.17,9.076,10.2,Granitiod
2.5928,172.1479,153.2031,1525.6938,8.7628,Granitiod
3.656,147.195,-0.532,61.204,10.4,Granitiod
2.398,151.698,0.382,1.932,12.87,Granitiod
3.233,134.669,6.085,6.571,10.0,Granitiod
2.708,94.7343,-75.0,63.263,8.9076,Granitiod
2.622,252.988,2.834,3.011,9.8,Granitiod
2.5587,172.5781,3.125,269.0117,9.2936,Granitiod
2.4255,153.7313,-27.5,10.3816,11.2963,Granitiod
2.5651,259.6681,108.2813,1318.3363,8.8111,Granitiod
3.717,158.589,-2.273,37.822,9.8,Granitiod
2.5886,156.8479,35.4464,592.517,8.8835,Granitiod
2.5687,229.1838,111.25,989.9024,8.618,Granitiod
3.666,136.944,5.851,17.733,9.6,Granitiod
3.772,166.383,1.674,42.043,10.2,Granitiod
2.354,171.6848,-14.0278,11.3682,9.9933,Granitiod
,147.36,2.466,0.996,13.409,Basin Fill
2.206,173.483,2.687,0.763,14.287,Granitiod
,121.925,4.358,0.951,14.961,Granitiod
2.811,66.4772,-179.3056,109.3793,8.7628,Granitiod
2.6259,140.5211,33.6719,373.5351,8.8835,Granitiod
2.566,151.994,3.904,2.95,13.048,Granitiod
3.745,137.246,6.277,7.291,10.1,Granitiod
3.395,189.737,5.549,13.424,10.8,Granitiod
2.538,145.864,4.759,4.109,13.367,Granitiod
2.6261,132.6714,50.8594,889.9443,8.8111,Granitiod
2.293,131.553,-1.063,1.66,11.862,Granitiod
2.266,200.542,-6.872,4.546,10.414,Granitiod
2.4352,162.0381,-51.25,13.5236,10.2105,Granitiod
,124.851,4.522,2.259,14.963,Granitiod
2.4242,77.0074,52.5781,7.7597,3.3461,Granitiod
3.729,156.0,-1.176,40.275,10.9,Granitiod
2.203,187.643,-0.839,3.325,10.855,Granitiod
2.5893,145.8324,61.7188,1177.6516,9.1247,Granitiod
2.8017,54.3769,54.6094,689.7529,10.6207,Granitiod
2.3354,90.4222,53.125,117.0593,3.4305,Basin Fill
2.5908,190.0461,85.0,997.121,9.2454,Granitiod
2.384,145.96,1.738,2.259,12.715,Granitiod
2.465,31.0541,69.1406,234.9492,3.4547,Basin Fill
2.3962,23.3762,61.5625,74.7977,3.4667,Basin Fill
2.5569,152.4803,45.625,232.9095,9.5349,Granitiod
2.268,156.858,-2.967,2.999,11.493,Granitiod
,114.674,2.193,0.59,13.966,Granitiod
,110.982,4.681,1.143,14.963,Granitiod
,139.951,4.463,1.133,14.988,Granitiod
2.5506,189.4497,111.5625,1346.4601,9.0041,Granitiod
2.6022,182.7983,125.0781,679.1398,8.7387,Granitiod
2.284,131.226,-3.556,0.836,12.541,Granitiod
2.2143,93.3054,52.4219,47.9023,3.3581,Granitiod
2.6235,171.179,131.875,962.8711,8.7628,Granitiod
2.2815,84.4285,53.4375,6.5407,3.3581,Granitiod
,84.276,-2.032,0.383,14.258,Basin Fill
2.03,128.747,4.866,1.072,14.988,Granitiod
2.7315,85.6562,48.5938,6.2511,3.322,Granitiod
2.2099,98.4432,56.875,58.5342,3.3823,Granitiod
2.3523,97.1022,43.4722,6.137,3.2858,Granitiod
2.6139,209.0878,100.7813,1906.9229,8.8111,Granitiod
2.0474,210.9041,-69.6094,6.2598,12.7922,Granitiod
2.7496,92.7084,-75.625,98.4941,8.8111,Granitiod
2.2314,95.6176,56.25,60.8681,3.3823,Granitiod
2.6053,159.1309,168.3594,192.4927,9.3781,Granitiod
2.4336,162.4656,-27.5781,10.2615,11.1877,Granitiod
3.706,165.104,-1.31,41.707,9.9,Granitiod
2.6902,85.1711,41.875,6.928,3.2616,Granitiod
2.6076,162.0717,163.75,824.5194,9.1247,Granitiod
2.532,138.312,-0.561,3.624,12.385,Granitiod
2.531,184.376,0.588,1.427,13.54,Granitiod
2.601,136.724,4.545,5.567,12.968,Granitiod
2.227,81.175,59.6528,69.9018,3.4064,Basin Fill
2.5752,40.0451,68.4375,85.2064,3.4788,Basin Fill
2.667,141.697,2.609,3.924,13.048,Granitiod
2.7925,70.1305,-178.9844,254.7985,9.0282,Granitiod
,107.284,4.305,0.884,15.003,Granitiod
2.9406,56.9443,-77.9861,176.5652,8.8714,Granitiod
2.23,74.293,2.463,1.92,14.28,Granitiod
2.492,72.4,3.717,3.713,8.3,Granitiod
2.411,91.057,-0.464,0.641,13.867,Basin Fill
2.5223,282.2176,55.625,1067.5398,10.4759,Granitiod
3.663,106.187,4.866,22.07,9.6,Granitiod
2.687,46.389,2.838,17.394,10.1,Granitiod
2.6856,78.1225,-169.2969,27.5479,9.2454,Granitiod
3.697,159.281,-0.802,35.497,10.0,Granitiod
2.109,168.224,1.137,1.795,11.462,Granitiod
2.5249,183.7392,117.5,961.7626,8.6663,Granitiod
2.511,130.851,2.193,2.95,13.599,Granitiod
2.592,187.8223,48.0469,1655.632,9.559,Granitiod
2.6303,119.3714,76.25,372.6155,8.8835,Granitiod
2.102,96.0739,67.5,76.016,3.4064,Basin Fill
2.778,50.882,2.927,3.942,9.8,Granitiod
2.153,161.067,1.2,1.714,11.92,Granitiod
2.6076,206.4623,111.4844,913.8456,8.8111,Granitiod
2.613,146.208,0.0,2.718,10.4,Granitiod
2.5559,166.7285,107.8906,1950.0,8.7749,Granitiod
2.61,142.295,3.262,5.992,13.134,Granitiod
3.66,147.913,6.489,7.508,10.2,Granitiod
3.739,134.538,6.277,7.291,10.1,Granitiod
2.637,135.552,4.652,5.83,13.101,Granitiod
3.863,73.924,3.854,5.182,10.1,Granitiod
2.8411,73.0142,15.7813,100.3213,9.1006,Granitiod
3.153,181.2,4.973,18.627,10.3,Granitiod
3.006,192.306,4.709,3.929,9.7,Granitiod
2.601,144.223,2.219,3.031,10.6,Granitiod
2.307,138.708,2.406,2.191,10.7,Granitiod
3.662,162.475,-0.481,39.411,10.0,Granitiod
2.8079,62.396,40.0,400.8743,9.366,Granitiod
2.433,152.677,0.882,3.095,10.3,Granitiod
2.4378,172.1417,-65.4688,11.7346,10.0295,Granitiod
2.353,158.455,0.668,1.22,12.397,Granitiod
2.9711,82.5171,50.0,5.8801,3.3099,Granitiod
2.5769,179.515,-0.7031,843.9618,9.1247,Granitiod
2.35,147.48,-1.853,1.209,12.817,Granitiod
2.6938,84.4004,50.0,6.2168,3.2858,Granitiod
3.493,136.128,-4.446,44.904,9.5,Granitiod
2.423,146.613,3.595,1.903,14.843,Granitiod
2.5979,88.2547,-58.2031,7.7134,12.0442,Granitiod
2.6415,196.2409,81.875,1204.0752,8.7869,Granitiod
2.1727,76.437,60.4688,101.17,3.4185,Basin Fill
3.714,186.7,5.508,6.799,11.2,Granitiod
2.5827,149.399,86.875,373.8371,8.7387,Granitiod
3.385,138.886,6.064,7.168,10.6,Granitiod
2.581,175.0,3.958,2.739,13.42,Granitiod
2.4116,167.8592,-23.75,14.571,10.5965,Granitiod
,139.65,2.968,1.033,14.079,Basin Fill
2.8095,71.1581,-71.25,123.4708,8.8231,Granitiod
,123.893,1.106,0.829,14.104,Basin Fill
2.8044,71.758,-71.9531,107.6754,8.98,Granitiod
2.4118,152.5318,-18.125,11.5555,10.1381,Granitiod
2.6196,133.4997,52.5,563.6669,8.7628,Granitiod
2.44,94.643,2.693,4.862,10.5,Granitiod
2.8137,68.4757,-78.2639,162.0459,9.3178,Granitiod
2.375,76.423,0.057,0.799,14.24,Basin Fill
2.6228,227.699,109.1406,1950.0,8.8111,Granitiod
3.278,141.3,1.551,22.019,10.0,Granitiod
2.5503,213.2265,114.375,1192.802,8.6904,Granitiod
2.3535,159.2971,-25.625,10.8922,10.0175,Granitiod
3.618,115.765,5.358,3.346,10.6,Granitiod
2.4125,179.1058,-13.4821,11.2019,10.1622,Granitiod
3.706,157.198,-2.166,54.607,10.1,Granitiod
2.4354,154.5878,-45.625,11.4985,10.5965,Granitiod
2.1441,83.2299,63.125,34.5539,3.4305,Basin Fill
2.3946,81.8598,49.375,9.964,3.3702,Granitiod
2.4965,39.0175,68.5938,119.8746,3.4788,Basin Fill
1.995,89.391,0.863,3.32,10.9,Granitiod
2.5921,175.0067,105.625,305.1975,8.8111,Granitiod
2.486,183.788,0.695,1.732,13.793,Granitiod
2.4438,189.8376,-3.125,10.229,10.0778,Granitiod
3.289,95.234,4.419,4.408,9.8,Granitiod
3.732,170.792,-0.16,50.312,9.3,Granitiod
2.5443,35.2498,69.2188,1913.917,3.4788,Basin Fill
2.6389,92.506,50.2778,6.8945,3.334,Granitiod
1.755,108.133,1.337,3.968,11.0,Granitiod
2.064,153.6,-3.055,4.239,10.213,Granitiod
3.591,154.429,-2.32,57.148,9.0,Granitiod
3.408,160.023,-0.267,24.193,10.4,Granitiod
3.68,142.702,-1.23,48.345,9.4,Granitiod
2.3422,34.7363,60.0,104.7868,3.4547,Basin Fill
2.5767,172.1786,70.625,648.4476,8.9076,Granitiod
2.877,99.724,2.609,10.241,9.9,Granitiod
2.875,38.48,1.53,21.995,10.6,Granitiod
2.645,186.304,3.77,2.042,14.231,Granitiod
3.594,152.096,-1.364,58.27,10.1,Granitiod
2.5569,233.5512,116.3393,1052.4205,8.5215,Granitiod
2.5391,170.7531,112.4219,866.2076,8.8593,Granitiod
2.071,156.443,1.61,2.454,10.758,Granitiod
2.4259,152.3041,-17.7679,11.5508,10.2226,Granitiod
2.038,117.465,1.658,2.694,14.856,Granitiod
2.6167,152.2802,33.125,320.9778,8.7146,Granitiod
2.036,81.065,-3.583,0.401,13.917,Basin Fill
2.1406,79.2908,75.625,81.2386,3.4547,Basin Fill
2.355,93.83,2.053,0.828,14.371,Granitiod
2.34,153.108,-2.744,4.283,10.794,Granitiod
2.5349,135.7542,37.1875,381.9547,9.3298,Granitiod
2.5933,158.1366,107.5,457.1198,8.8231,Granitiod
2.511,203.741,3.37,2.323,12.774,Granitiod
2.454,191.556,1.846,1.828,13.035,Granitiod
2.5627,165.7845,81.25,1676.9048,9.0162,Granitiod
,58.375,-3.746,1.794,14.144,Basin Fill
2.228,86.8833,53.125,137.0934,3.4064,Basin Fill
3.063,92.758,3.936,5.052,10.7,Granitiod
2.18,158.858,0.212,1.714,11.193,Granitiod
2.249,129.396,4.679,1.083,14.949,Granitiod
2.3858,173.7391,-20.7031,13.4932,9.3419,Granitiod
2.8471,78.5505,-83.125,52.9947,9.2936,Granitiod
2.397,215.638,4.011,2.138,12.596,Granitiod
2.36,157.262,-1.348,4.739,11.193,Granitiod
2.9004,77.9229,-11.875,432.9382,8.8111,Granitiod
3.762,134.789,6.277,7.381,10.1,Granitiod
2.049,93.253,-2.756,0.415,13.96,Basin Fill
2.54,184.311,3.694,2.738,13.244,Granitiod
2.244,110.863,2.463,0.901,14.228,Granitiod
2.9068,54.3755,16.875,124.0357,8.9317,Granitiod
2.53,90.932,0.115,0.696,13.082,Basin Fill
3.568,163.745,3.823,3.254,9.6,Granitiod
2.7916,85.9143,-72.2656,118.2415,8.9679,Granitiod
2.055,152.533,-3.275,3.714,10.053,Granitiod
2.434,76.569,-1.697,1.076,14.144,Basin Fill
2.336,170.796,0.919,2.666,11.3,Granitiod
2.089,129.755,2.158,1.325,13.395,Basin Fill
2.464,159.131,1.084,2.138,14.457,Granitiod
3.53,146.234,-1.955,33.285,9.0,Granitiod
3.517,126.458,5.358,3.171,10.7,Granitiod
2.5524,175.0345,112.5,325.7313,8.7628,Granitiod
2.463,158.802,0.267,1.967,14.324,Granitiod
2.5689,197.9832,126.9531,440.9255,8.8111,Granitiod
3.691,251.2,-2.112,42.782,9.9,Granitiod
2.506,121.546,0.464,3.28,9.8,Granitiod
2.7302,88.3963,48.125,5.9979,3.2858,Granitiod
2.699,97.978,3.74,10.52,11.2,Granitiod
2.289,189.782,-1.158,2.792,11.001,Granitiod
2.7073,72.6427,-71.25,57.955,9.4867,Granitiod
2.445,158.473,2.649,1.559,14.71,Granitiod
2.958,94.196,4.24,2.779,12.2,Granitiod
,111.036,4.512,0.978,14.976,Granitiod
2.2252,76.7221,45.0,28.9027,3.4305,Basin Fill
2.594,117.825,2.793,4.17,9.6,Granitiod
2.6782,104.5224,48.75,7.54,3.322,Granitiod
2.5953,186.3103,50.8594,854.4926,9.9933,Granitiod
2.4093,150.3062,-52.6389,17.7531,10.6448,Granitiod
2.5975,139.0678,110.0781,1652.6268,8.8835,Granitiod
2.571,92.438,0.466,0.77,12.911,Basin Fill
2.4241,158.1265,-16.875,11.4563,10.307,Granitiod
2.834,68.9608,-80.4861,121.1891,8.7869,Granitiod
2.2127,87.7679,58.8281,99.4766,3.4185,Basin Fill
2.5989,239.7436,72.1094,629.376,9.1006,Granitiod
2.754,58.344,2.317,10.907,10.6,Granitiod
2.5601,194.8138,5.625,1950.0,8.9558,Granitiod
2.7804,73.5848,-85.7639,66.3776,8.7146,Granitiod
2.4774,156.7343,44.5313,80.8931,10.0416,Granitiod
2.549,127.616,1.872,3.265,13.101,Granitiod
2.18,152.863,-0.88,4.85,10.736,Granitiod
3.783,190.918,5.319,20.704,10.0,Granitiod
2.025,103.18,1.931,0.799,14.28,Granitiod
2.1715,94.0189,64.2188,65.9956,3.4305,Basin Fill
2.498,173.583,1.375,2.042,14.548,Granitiod
3.701,152.528,4.332,15.199,11.6,Granitiod
2.508,177.364,-0.258,3.205,11.379,Granitiod
2.5867,145.3159,36.4063,313.6811,8.7869,Granitiod
3.706,152.8,-0.601,43.753,9.9,Granitiod
2.7226,75.3821,-83.2031,49.2517,9.2574,Granitiod
2.4096,89.0815,50.7813,8.9489,3.3581,Granitiod
2.3893,151.4762,-20.625,13.0365,10.1622,Granitiod
2.5723,318.4687,14.375,263.2828,9.1368,Granitiod
2.6208,255.1876,109.8438,597.2354,8.7869,Granitiod
2.349,204.787,3.797,1.439,13.048,Granitiod
2.248,274.028,3.871,1.035,14.324,Granitiod
3.756,116.824,4.814,4.919,10.6,Granitiod
2.545,140.884,0.921,3.077,9.6,Granitiod
2.5496,239.2304,57.8125,650.4429,8.8352,Granitiod
2.31,180.437,-1.798,2.616,11.199,Granitiod
2.602,160.1579,158.75,196.9536,9.559,Granitiod
2.5626,191.6763,108.5938,520.0743,8.6663,Granitiod
2.614,134.218,2.727,5.623,12.66,Granitiod
2.5327,95.0466,50.0,7.4519,3.3461,Granitiod
2.3455,38.5607,57.0313,140.057,3.4426,Basin Fill
2.5975,183.6513,150.9375,1252.8677,8.9076,Granitiod
2.219,138.141,5.114,0.77,12.529,Granitiod
2.5887,159.3026,4.4531,276.7382,9.2212,Granitiod
3.607,157.966,-3.057,34.672,9.7,Granitiod
2.35,156.587,-2.23,4.631,10.933,Granitiod
2.035,172.437,1.434,1.746,11.316,Granitiod
2.6396,168.9812,150.8594,212.2668,8.8835,Granitiod
2.362,155.719,2.473,1.549,13.23,Granitiod
2.4189,165.0338,-12.9688,10.896,9.9933,Granitiod
2.5788,264.664,53.75,846.2189,9.5952,Granitiod
2.6428,177.0581,151.25,196.1046,8.8593,Granitiod
3.566,154.309,-1.551,47.068,9.3,Granitiod
2.1345,73.4112,56.25,66.5006,3.3823,Basin Fill
2.525,140.061,1.658,2.088,9.7,Granitiod
3.722,172.695,0.027,25.041,9.4,Granitiod
2.6133,175.6019,157.8125,1210.5188,8.9076,Granitiod
2.5631,185.7106,101.875,285.4599,8.8593,Granitiod
2.757,90.602,3.085,7.769,10.9,Granitiod
2.854,121.926,4.314,2.666,13.941,Granitiod
3.869,151.899,4.759,17.592,11.1,Granitiod
3.809,202.568,4.255,18.357,9.8,Granitiod
,85.554,2.433,0.581,14.382,Granitiod
3.578,154.34,-2.32,58.486,9.0,Granitiod
2.5777,138.4395,113.0357,1222.1047,8.8111,Granitiod
2.7546,100.6984,43.0469,7.0581,3.2375,Granitiod
2.14,128.181,-1.311,4.071,10.794,Granitiod
3.759,165.189,-2.594,43.659,10.0,Granitiod
,79.544,-1.412,0.486,14.149,Basin Fill
2.028,84.59,-0.419,0.86,14.072,Basin Fill
3.585,162.499,-2.951,29.041,11.0,Granitiod
,119.29,5.107,1.082,15.003,Granitiod
2.5663,159.7324,45.2344,258.4296,8.7146,Granitiod
2.551,120.944,5.722,1.439,14.883,Granitiod
2.519,161.436,3.203,1.592,14.79,Granitiod
2.293,200.812,-7.078,2.156,10.138,Granitiod
2.3935,158.3271,-26.0156,8.9983,9.8848,Granitiod
3.301,139.078,-1.684,32.315,10.4,Granitiod
2.4431,151.6768,-51.9531,12.7552,10.9102,Granitiod
2.431,168.2593,-27.7344,11.2136,9.7762,Granitiod
2.4445,157.4412,-9.7656,9.8136,10.3553,Granitiod
2.508,163.774,2.092,8.128,12.039,Granitiod
2.5897,161.586,4.6094,603.4214,9.1006,Granitiod
2.1614,85.5137,58.6719,312.8221,3.4064,Basin Fill
2.367,104.772,5.722,1.209,14.91,Granitiod
2.2699,104.1516,53.5156,143.3101,3.4305,Basin Fill
2.6261,140.8062,57.0313,1136.5471,8.7146,Granitiod
2.352,154.27,-2.326,3.514,11.292,Granitiod
2.4505,168.0018,-16.1719,11.186,10.2829,Granitiod
2.238,99.457,1.674,0.829,14.28,Granitiod
3.764,126.253,6.383,7.291,10.2,Granitiod
2.2834,95.3321,47.5,42.8834,3.4426,Basin Fill
3.279,119.038,5.829,4.095,11.2,Granitiod
2.4217,174.3096,-22.5,15.0473,10.6207,Granitiod
2.457,134.414,2.406,2.928,10.3,Granitiod
2.083,145.097,-2.473,4.147,10.261,Granitiod
2.6103,158.7886,30.8929,421.1281,8.9317,Granitiod
3.693,115.762,4.545,27.495,11.7,Granitiod
2.1701,82.0311,63.75,61.4407,3.4547,Basin Fill
2.5258,176.6234,-50.625,12.0253,10.2346,Granitiod
2.175,74.0107,60.0,79.2913,3.4064,Basin Fill
2.1436,52.2615,56.6406,68.7796,3.4305,Basin Fill
2.5712,221.3627,39.375,1607.5641,10.0899,Granitiod
2.6161,180.8857,135.8929,243.1748,8.7869,Granitiod
2.738,74.307,3.536,6.291,11.9,Granitiod
2.76,57.3438,-75.2344,91.6271,8.8593,Granitiod
2.7028,76.1531,-84.4444,28.2763,9.4625,Granitiod
2.6349,173.6063,130.625,827.3331,8.8111,Granitiod
2.193,103.112,2.267,0.584,14.318,Granitiod
2.534,166.522,2.262,1.932,13.979,Granitiod
2.5984,173.5503,105.0,146.0063,8.9076,Granitiod
2.5347,152.5771,141.9531,84.5753,8.8593,Granitiod
2.529,159.043,1.596,3.454,12.055,Granitiod
2.005,129.179,5.053,1.187,15.003,Granitiod
3.007,83.267,3.457,3.651,9.7,Granitiod
2.298,148.138,5.401,1.337,14.921,Granitiod
,132.329,1.954,0.934,14.104,Basin Fill
2.5934,197.0695,128.75,621.2792,8.9076,Granitiod
2.2262,262.938,-67.8906,8.6432,9.8486,Granitiod
2.291,158.008,-1.193,4.382,10.783,Granitiod
2.552,151.425,1.014,8.9,12.226,Granitiod
2.5166,182.6828,125.7143,1459.8375,8.618,Granitiod
2.549,156.755,4.759,4.185,13.379,Granitiod
2.5971,166.0963,156.25,1367.9119,8.8352,Granitiod
2.6023,300.9983,70.7813,398.5627,8.8835,Granitiod
2.4501,158.9837,-47.5,13.6722,10.5724,Granitiod
3.742,121.092,5.824,9.274,9.7,Granitiod
2.047,155.163,-2.192,4.148,10.107,Granitiod
,81.935,-0.695,0.435,14.285,Basin Fill
3.761,156.237,-0.749,38.989,9.9,Granitiod
4.6288,77.5222,24.9219,5.7029,9.0041,Granitiod
2.4306,161.266,-50.625,13.2274,10.3311,Granitiod
2.5354,179.0272,149.7656,447.8035,8.8835,Granitiod
2.703,94.4758,48.125,7.8615,3.3099,Granitiod
2.352,205.851,3.676,1.48,13.014,Granitiod
2.564,174.574,2.361,2.178,13.713,Granitiod
2.2406,85.9127,61.25,78.3438,3.4064,Basin Fill
3.788,162.097,-2.727,53.394,9.9,Granitiod
2.542,135.457,2.705,9.149,11.902,Granitiod
3.761,151.764,-0.053,34.35,10.3,Granitiod
2.2498,100.9547,56.25,132.7563,3.3823,Basin Fill
2.4199,184.3862,-42.8906,11.1245,10.2829,Granitiod
2.627,182.134,3.32,2.69,13.778,Granitiod
3.721,224.706,-2.224,99.829,9.3,Granitiod
2.4306,154.3885,-54.375,11.5563,9.9933,Granitiod
3.646,126.3,5.187,8.679,9.9,Granitiod
2.585,135.97,4.545,5.512,12.986,Granitiod
2.485,181.649,2.139,2.061,13.207,Granitiod
3.793,154.392,-2.422,48.442,10.0,Granitiod
2.614,198.1539,80.3906,357.8367,8.8593,Granitiod
2.655,137.376,2.62,3.579,13.301,Granitiod
2.8764,65.2785,-181.25,136.6061,8.9196,Granitiod
2.4252,42.043,63.5156,51.6202,3.4547,Basin Fill
2.034,88.043,-3.583,0.336,13.378,Basin Fill
2.2294,80.3187,45.0781,49.1151,3.4064,Basin Fill
2.575,177.761,1.501,2.023,13.846,Granitiod
2.4167,177.9345,-5.0,11.9558,12.2614,Granitiod
2.4676,160.2103,-22.5,12.8042,10.5724,Granitiod
2.438,164.6065,-45.625,10.3489,10.7654,Granitiod
2.5364,130.0141,-61.875,14.2351,9.5108,Granitiod
3.669,145.979,4.33,12.44,10.4,Granitiod
2.6895,86.9121,35.2344,8.1585,3.2616,Granitiod
,117.242,5.058,1.209,14.989,Granitiod
2.213,186.482,3.94,1.176,13.811,Granitiod
3.587,109.2,5.808,5.098,10.1,Granitiod
2.45,193.359,128.5156,960.551,9.366,Granitiod
2.8429,97.3013,43.125,6.1896,3.2496,Granitiod
2.218,114.019,5.615,1.231,14.963,Granitiod
2.2108,80.9744,57.9688,175.4438,3.4305,Basin Fill
,104.39,1.116,0.727,13.989,Basin Fill
2.195,114.639,3.225,0.612,14.367,Granitiod
2.019,113.83,5.473,1.313,14.989,Granitiod
1.994,93.003,0.909,3.32,10.9,Granitiod
2.486,119.912,0.481,3.617,10.1,Granitiod
2.831,97.301,4.347,4.854,11.3,Granitiod
2.202,157.447,-0.909,1.862,13.446,Granitiod
2.4834,93.7048,51.25,7.198,3.3581,Granitiod
2.449,125.904,2.567,1.29,13.261,Granitiod
2.5776,168.0962,81.9531,269.6667,8.9679,Granitiod
2.449,95.718,3.05,9.942,10.3,Granitiod
2.6085,186.1056,67.2656,223.3766,8.9558,Granitiod
2.332,138.537,-0.722,3.291,11.59,Granitiod
3.542,123.695,5.809,17.476,10.1,Granitiod
3.441,144.91,-4.98,43.104,9.5,Granitiod
2.5816,165.813,127.1875,1183.1877,8.6904,Granitiod
3.668,160.8,-2.563,21.113,8.7,Granitiod
2.52,60.665,2.537,13.604,10.4,Granitiod
2.513,141.202,0.637,5.618,11.852,Granitiod
2.3081,212.2775,-84.375,46.9433,8.9438,Granitiod
2.5766,184.0546,118.2813,657.1215,8.7146,Granitiod
2.5778,162.0456,65.625,606.909,9.0524,Granitiod
2.069,179.252,2.938,2.818,11.2,Granitiod
2.6699,74.7268,-83.125,35.5657,9.3901,Granitiod
2.7182,91.3136,51.7188,474.2918,10.3794,Granitiod
2.7932,68.8471,39.0179,62.1363,9.0282,Granitiod
3.502,128.257,5.957,6.995,10.8,Granitiod
3.406,161.08,5.187,16.065,11.0,Granitiod
,111.413,2.299,0.627,14.302,Granitiod
2.142,152.518,6.043,0.791,14.521,Granitiod
2.4735,175.1972,-52.4219,11.8785,10.0416,Granitiod
2.2874,90.1937,53.8281,199.8176,3.4305,Basin Fill
2.33,142.653,4.599,2.57,14.895,Granitiod
,142.084,3.047,0.763,13.783,Basin Fill
2.5714,265.2629,117.6563,805.8139,8.7508,Granitiod
2.6542,106.5265,62.0313,403.9524,8.8835,Granitiod
2.424,241.281,0.909,2.659,9.3,Granitiod
2.1137,43.8698,60.625,29.5572,3.4305,Basin Fill
2.8639,96.5593,48.2813,6.4024,3.3099,Granitiod
,120.558,2.032,0.96,14.195,Basin Fill
2.535,163.238,1.918,3.447,11.739,Granitiod
2.7735,84.6576,49.3056,6.7204,3.2858,Granitiod
2.092,185.638,2.967,1.154,12.746,Granitiod
2.481,203.191,2.687,2.844,12.356,Granitiod
2.4421,167.118,-31.875,9.864,10.6327,Granitiod
2.523,177.364,0.665,2.95,11.406,Granitiod
3.62,153.292,-0.802,26.882,9.8,Granitiod
2.6186,146.3997,161.5625,485.8854,9.4867,Granitiod
2.286,122.606,3.583,5.124,12.986,Granitiod
2.32,150.532,0.706,3.061,11.322,Granitiod
2.158,100.605,-0.41,0.814,12.87,Basin Fill
2.4519,77.8068,41.3889,10.4808,3.3823,Granitiod
2.5937,218.3342,34.5313,1893.2046,8.9558,Granitiod
2.295,162.542,0.425,1.88,12.191,Granitiod
,81.438,-1.364,0.439,14.134,Basin Fill
2.574,138.27,2.193,5.077,12.782,Granitiod
,254.057,1.885,0.665,14.206,Basin Fill
2.71,143.888,0.561,16.792,11.912,Granitiod
2.8349,78.0373,-72.0139,114.3567,9.0041,Granitiod
,83.088,-0.802,0.453,14.258,Basin Fill
2.443,179.521,1.079,2.301,12.38,Granitiod
2.4147,158.1558,-56.875,12.236,9.9692,Granitiod
3.714,113.975,5.509,16.479,9.7,Granitiod
2.223,108.777,4.076,0.913,14.364,Granitiod
2.5851,214.683,110.0,1086.1012,8.7628,Granitiod
2.206,92.513,-1.702,0.525,13.454,Basin Fill
2.361,218.96,2.62,2.023,12.279,Granitiod
2.015,212.48,0.695,3.623,11.6,Granitiod
2.269,178.37,-1.052,2.821,11.04,Granitiod
2.667,138.056,3.476,6.103,12.588,Granitiod
2.1146,74.981,77.5893,104.5327,3.4426,Basin Fill
2.856,58.2858,-76.9531,90.4176,8.8111,Granitiod
2.3144,28.2854,63.3594,55.3517,3.4547,Basin Fill
3.794,152.932,0.374,36.522,9.4,Granitiod
2.5487,208.8023,114.4531,1548.7236,8.4974,Granitiod
2.4751,153.476,-49.5833,12.3157,10.307,Granitiod
2.6071,95.903,53.3594,6.8438,3.3581,Granitiod
3.787,163.057,1.07,49.378,10.0,Granitiod
2.485,172.085,-1.262,2.978,11.465,Granitiod
2.2334,84.0861,54.9306,32.2288,3.3823,Basin Fill
2.3962,63.821,60.4688,27.3283,3.4185,Basin Fill
2.6024,163.016,71.25,381.4215,8.8352,Granitiod
2.72,52.624,2.34,10.184,10.6,Granitiod
2.561,163.165,3.155,1.668,14.71,Granitiod
2.144,100.67,1.931,0.86,13.575,Granitiod
2.2889,78.7773,51.25,31.931,3.4064,Granitiod
2.6232,147.3142,45.0,502.1211,8.8835,Granitiod
2.627,132.181,4.011,5.077,13.451,Granitiod
2.553,137.289,-0.508,13.715,11.672,Granitiod
2.7737,53.0338,-75.0,313.9176,9.5832,Granitiod
2.566,216.1387,110.0,1154.5297,8.6422,Granitiod
2.3717,68.816,55.0,12.8436,3.3823,Granitiod
3.695,169.07,-0.214,93.011,10.0,Granitiod
,111.696,4.759,1.132,14.963,Granitiod
2.7779,61.5415,55.5469,798.8933,10.6448,Granitiod
2.6131,156.2796,67.6563,201.3826,8.8111,Granitiod
3.717,145.527,6.383,7.885,10.2,Granitiod
3.55,120.151,4.759,16.366,9.7,Granitiod
3.717,161.414,0.393,18.407,9.7,Granitiod
2.577,246.465,1.276,4.052,10.0,Granitiod
